,sequ1,sequ2,sequ3,sequ4,sequ5,sequ6,sequ7,sequ8,sequ9,sequ10,sequ11,sequ12,sequ13,sequ14,sequ15,sequ16,sequ17,sequ18,sequ19,sequ20,sequ21,sequ22,sequ23,sequ24,sequ25,sequ26,sequ27,sequ28,sequ29,sequ30,sequ31,sequ32,sequ33,sequ34,sequ35,sequ36,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14,domain15,domain16,domain17,domain18,domain19,domain20,domain21,domain22,domain23,domain24,domain25,domain26,domain27,domain28,domain29,domain30,domain31,domian32,domain33,domain34,domain35,domain36,ort1,ort2,ort3,ort4,ort5,ort6,ort7,ort8,ort9,ort10,ort11,ort12,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,label,pro_id
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202020202020202,0.000408121620242832,8.24488121702692e-06,1.66563256909635e-07,3.36491428100272e-09,6.79780662828833e-11,1.37329426834108e-12,2.7743318552345e-14,5.60471081865555e-16,1.13226481184961e-17,2.28740366030224e-19,4.62101749556007e-21,0.181674565560821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,235
662,0.0101552552838808,0.0139223297227873,0.0167932084274513,0.0157053331321195,0.0132168958341035,0.0219919081348561,0.0175228981077285,0.0182674732758163,0.0430042997514252,0.0131877573850629,0.014281129898703,0.0167730090503082,0.0142397138983098,0.0119151995551478,0.0164530630654246,0.0151009985862859,0.0127026321818141,0.0250229359954457,0.0286846616024904,0.0343099569425737,0.0193970118932271,0.0216498155652487,0.0206352540919128,0.0202660380155087,0.0146868891605738,0.015326805910793,0.0175177082225211,0.0242599134546486,0.0198448333123007,0.0203990288979446,0.0220948242646843,0.045817342727544,0.0223836198231768,0.0210419952146574,0.0256155107095369,0.0208797780953195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.000918273645546373,2.78264741074658e-05,8.43226488105026e-07,2.55523178213644e-08,7.74312661253467e-10,2.34640200379839e-11,7.11030910241935e-13,2.15463912194526e-14,6.52920946044017e-16,1.97854832134551e-17,5.99560097377427e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,3608
669,0.0287674846814829,0.0457093522378244,0.0617302818260884,0.0372136507876137,0.0342941253448888,0.0533614116764272,0.0458427349198528,0.0340596528582316,0.0445865430806641,0.0287826679241473,0.0310635814767491,0.03427157061184,0.0230758129418639,0.0431290901456947,0.0522220402851442,0.0369452567826986,0.0407655865204686,0.07905287176129,0.0728756769456039,0.0551613810608466,0.039496677627772,0.0423234930917921,0.0307839300343788,0.0336528758515065,0.0217808237134256,0.0620013733474932,0.0412339894880898,0.0680105786038486,0.058268499500894,0.0682354772675382,0.0486108753388403,0.0450386538014944,0.0380304238578969,0.040663620687294,0.0432421671553818,0.0499482728576691,0.165824334631569,0.191877729377178,0.190748370302412,0.185826629377276,0.188691946262858,0.181260567837162,0.166287033442011,0.197596078343935,0.183209337689776,0.170252836930131,0.189192795104057,0.20086778136604,0.170163872640942,0.19035247327231,0.176778079859896,0.188010748522196,0.187725519421483,0.188953888568563,0.194456727253874,0.176678116109148,0.187540182969274,0.169209295743601,0.173349108087773,0.18612337302549,0.17529060828536,0.195851687313626,0.180190316093432,0.184777330757477,0.138648386966033,0.178981232271442,0.1756627158955,0.166884287051382,0.182385585847162,0.178344922928094,0.196165996898656,0.184214241795444,0.232323232323232,0.0539740842771146,0.0125394337209458,0.00291320177355307,0.000676804452441622,0.000157237398041993,3.65299005552105e-05,8.48674457343275e-06,1.97166793120155e-06,4.58064266844804e-07,1.06418971085156e-07,2.47235993430162e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,1397
672,0.00686196888635903,0.00408939710188256,0.00446069612544881,0.00262389329005841,0.00330801742812779,0.00448927557363957,0.00377007821990486,0.00399240532738916,0.00876235788460198,0.00669704262370988,0.00740013603020086,0.00635923253792167,0.00304165708746657,0.003835153910908,0.00311251697685356,0.00364947026478925,0.00202899184011557,0.0053539778201318,0.00799567695199582,0.0108164428439964,0.00752581825944018,0.0147148800762657,0.00919323289492316,0.00784526075310432,0.00273972612872115,0.00399829719275979,0.00304875490242936,0.00498290045522599,0.00416590000775423,0.00377096713492119,0.00390108201175968,0.0203431786277712,0.0105112666332767,0.0107772495900365,0.00952408058989252,0.00764960481483065,0.16782347980286,0.198968628473254,0.177326432938517,0.18739854227728,0.187804118960424,0.169527684807789,0.185970417707561,0.187887886243157,0.167136069862222,0.185277782461152,0.17185354785968,0.170214527226673,0.171066186388821,0.184842580292665,0.175701365556216,0.178112577182338,0.173550911897224,0.167472769882207,0.192314894427628,0.196376748464318,0.173882164446591,0.182166841212938,0.170826107304558,0.198638802081848,0.185753101515491,0.194586794259853,0.190182096727089,0.191711370142456,0.159864438905854,0.200317440093574,0.185709365405078,0.18606568362794,0.173976008178728,0.178689093276346,0.195433165257392,0.176390726595829,0.787878787878788,0.620752984389348,0.48907810891282,0.385334267628282,0.303596695707132,0.23919739661774,0.188458554910947,0.148482497808625,0.116986210394674,0.0921709536442886,0.0726195392348941,0.0572153945487044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,1163
674,0.0471502177373264,0.0476851305907206,0.0461136095278958,0.0380958901890222,0.0370103423094126,0.0491492525639758,0.0243727589374253,0.0349113675566565,0.022958903347382,0.0448418136248468,0.0283451628374132,0.0539894585613625,0.025420777348111,0.0433011815054113,0.0320406128153032,0.033453480260185,0.0331925914724726,0.04861311382028,0.0578681922699753,0.0345952525518729,0.046412293157828,0.0824324656505639,0.0594472395090425,0.0432922501766265,0.0305381623091091,0.0499972239725349,0.0409307997511881,0.060582981798482,0.0452405939272592,0.0422079754962368,0.0570123384850576,0.0233605875181902,0.0531968417754723,0.082220459714165,0.0697532303182424,0.0668939706784209,0.241892329160418,0.258076995934259,0.237459109292814,0.234504000935351,0.236854806038261,0.258908968382089,0.244892557298896,0.234765084027168,0.258802092177914,0.255333558376447,0.242777189187163,0.242804488004164,0.233811105833966,0.263514215253249,0.248292014443092,0.238213255125358,0.239603067251223,0.24942906226827,0.247992389974125,0.232743974925393,0.248247675848228,0.247068441234129,0.23711259603177,0.245039902676892,0.242349932796788,0.256832808924466,0.250693235398117,0.250264620583532,0.236284430750735,0.256098203417774,0.230648888803391,0.232373627387104,0.254443295248799,0.240655182574131,0.248651748523894,0.251172046819204,0.94949494949495,0.901540659116417,0.856008302595386,0.812775560040064,0.771726289330969,0.732750214112234,0.695742627540909,0.660604110998439,0.627240267008619,0.595561465644547,0.565482603743308,0.536922876281524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,3139
685,0.113555255401533,0.127083759311496,0.117654039470002,0.15679475453124,0.199224603877405,0.270465000344533,0.190096904898718,0.203452983671325,0.0447829567757139,0.138419875387638,0.13390091823664,0.132476896576288,0.0800601528488861,0.100246663561361,0.123876510095987,0.151100092757457,0.164791291497043,0.26830218693007,0.287428629892949,0.198826568529674,0.170255455610276,0.252119811470334,0.110679998748368,0.149994160267066,0.0667025459965571,0.0927105114118819,0.133707272553697,0.254996262587896,0.256933250022285,0.256806201863712,0.225629547731958,0.146017574286357,0.202607798972427,0.231461940220132,0.170154092946883,0.156532774305447,0.00454143798873817,0.00129253428484137,0.0,0.0173439948651366,0.0,0.0199084787824535,0.0139810041235877,0.0142659536085345,0.0,0.0,0.0150802042996083,0.0144265287816061,0.0193090236957206,0.0,0.0171432596611648,0.00264332306938823,0.00277024283468848,0.0,0.0,0.0231288289763888,0.0,0.00508196559063323,0.00311649145451154,0.00410615268268604,0.0147696746927314,0.0,0.000440479335679683,0.0,0.0,0.0,0.0,0.0,0.0,0.00658976110928875,0.0,0.0,0.838383838383839,0.702887460463218,0.589289487055021,0.494050782076432,0.414204191033776,0.34726209955357,0.291138931948953,0.244086175270334,0.204637904519573,0.171565111869945,0.143837417022277,0.120590965786354,0.181674565560821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,2333
686,0.00432602387808366,0.00239850029984822,0.00321644123118378,0.00277600317799574,0.004696474654193,0.00359142051793067,0.0045046239928556,0.00467555027592668,0.00298989526318589,0.00254470421616827,0.00187835074133428,0.00410789353432702,0.00367887585412845,0.00245843188156301,0.00215545948935379,0.00313884495023968,0.00230047666659107,0.00343107054654203,0.00505792383321234,0.00400654936363428,0.00183984995098083,0.00447274115911614,0.00192253910297029,0.00193212113649643,0.00193737771271064,0.0017585102474421,0.00221497933643173,0.0053168747534116,0.00388456692667231,0.00485637879170402,0.00341486040200273,0.00385171601778039,0.00293949445782645,0.00749721757312989,0.00237391254268484,0.00246244414908188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,4785
689,0.0834222654333774,0.0557352661667891,0.051674669308166,0.0481579523589507,0.0286644254667047,0.0656431873029275,0.062356740188789,0.0512181253603454,0.0621658173708633,0.0627579091205269,0.056105113093937,0.0764708391556662,0.0555144927895572,0.0498570004163314,0.0349367512420652,0.043906285459021,0.0468882850731078,0.071989639150183,0.0990383010708752,0.0851546815059726,0.067723119821604,0.131093560641635,0.0943325842222729,0.0933150760388296,0.059011741162484,0.0605020102695834,0.0500433761118479,0.0760660496599163,0.0633325012449267,0.0625510550957941,0.0812442736407949,0.0845152667842906,0.0949330858069879,0.103072100404777,0.11295273847509,0.102140435169529,0.0617827028487844,0.0507624773188128,0.0635364711573997,0.0533068429384942,0.0442144459940682,0.0726702800943087,0.048517839135054,0.0700199559270857,0.0141398217659803,0.0,0.040684957923861,0.0580861009223978,0.0690463204223702,0.018400268451209,0.0422414054494104,0.0450645784159629,0.0393086982801006,0.0386323483750662,0.0455309470823118,0.0748750378347579,0.0475284050625942,0.0417590676915782,0.0651943969050987,0.0349351648245481,0.0622730841447385,0.0257360594147017,0.0662750296776272,0.0327275919733135,0.0,0.0506234496118742,0.0531693747787497,0.010356613265724,0.051416106830066,0.0535307804753028,0.0435654653088373,0.0699575859019569,0.95959595959596,0.920824405672891,0.883619379181057,0.847917586082832,0.813658289675445,0.780783207264316,0.749236411011213,0.718964232788537,0.689915172877889,0.662039812357571,0.635290729029992,0.609622416745952,0.0,0.0,0.0837282780410742,0.0,0.0,0.0,0.033175355450237,0.0,0,0,0.0,0,1,3916
691,0.0321296213099015,0.0189490723842563,0.0103349335096597,0.00883757678332977,0.00864940390893076,0.0119048935442873,0.00838975164448268,0.0105843111552114,0.0264725765910568,0.0267365882972782,0.0324133499213825,0.0468619965022886,0.0178931003694959,0.0163649608487174,0.0103528637110605,0.00771194644564168,0.00632273866030857,0.0172936019481668,0.0171415112172135,0.0227864751107345,0.0204325035839945,0.0568052632678599,0.0357359256975487,0.0335148695698691,0.0201761252065416,0.0200099959575049,0.0106285321700576,0.0260232982327428,0.0147916509377489,0.0155985987548131,0.0159887818956259,0.0296456973967392,0.0328948876950443,0.0841533387476715,0.0653892080326379,0.0478792407082902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96969696969697,0.940312213039486,0.911817903553441,0.884187057991215,0.85739351077936,0.831411889240592,0.806217589566635,0.781786753519161,0.758096245836762,0.735123632326557,0.712847158619692,0.69124572957061,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,1,3656
697,0.202451043617801,0.074059443090533,0.128911585434613,0.109283258663641,0.0954014044407253,0.113029984575818,0.100384976986034,0.095950809197271,0.378178093764111,0.181224206127139,0.212744462307652,0.227299883955908,0.173527397676081,0.0834145981445696,0.0887067280742475,0.118592777312449,0.0617413617499974,0.135546140856945,0.153553010724854,0.34060632595308,0.164255139417499,0.274468951699958,0.231159125532735,0.205229462078258,0.205606669788617,0.104788696999887,0.070475085865175,0.169191516889117,0.105034783796616,0.103707184319247,0.190949489677504,0.405765078836841,0.211403403231593,0.286065700360143,0.320691413322361,0.319753460814371,0.0669889925020979,0.0566830182398937,0.0523376331683214,0.0572794233326594,0.0518313273389028,0.0560169045174929,0.0683620051127155,0.0847413396017155,0.0588056479034993,0.0146784915716507,0.0661482542529444,0.0682991830438147,0.0734280357800962,0.0793046917731898,0.0482164411389906,0.106716984631523,0.0471899327122359,0.0808868305494822,0.063179368225281,0.0463665723215216,0.0490649171887993,0.0522298102988153,0.0629126753053122,0.0885370879777447,0.0803040215934183,0.0626051330757018,0.0584767127093302,0.0843966881921727,0.0,0.0682038916881696,0.0733905469136768,0.0287545516030896,0.0677221297790619,0.115841420050602,0.0263285755939043,0.0781433567523974,0.212121212121212,0.0449954086317723,0.00954448061886079,0.00202458679794017,0.000429457805623672,9.10971102838092e-05,1.93236294541413e-05,4.09895170239362e-06,8.6947460353804e-07,1.84434006811099e-07,3.91223650811423e-08,8.29868350206049e-09,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.17798841495524,0,0,0.0,0,1,1524
702,0.00690786864602541,0.00492565590468879,0.00828656891907809,0.00776520349560654,0.00842178780311075,0.0101867759479788,0.0080623034095501,0.0114448953092072,0.0264944012883616,0.00901822575520253,0.00798535057899762,0.0119822456689614,0.00639767598392764,0.00483491610921991,0.00785619194971894,0.00631523575769954,0.00546541803658646,0.0145914751280463,0.014092899530513,0.0106055725273338,0.00636088866633258,0.0177161339053814,0.0154269190346445,0.00924657917258067,0.00546966752330034,0.00426670133779299,0.0076134656142566,0.0117158270332726,0.0122812900616061,0.0107757904284461,0.00877460784049809,0.0220952206794285,0.0144801546915501,0.0165905226125611,0.0161198605106801,0.0136090112665114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575757575757576,0.331496786042241,0.190861785903108,0.109890119156335,0.0632700686051626,0.0364282213181239,0.0209738243952835,0.0120758382881935,0.00695275537805081,0.00400310158130198,0.00230481606196175,0.00132701530840222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,4020
710,0.00507189002666011,0.00139682779125683,0.00178597134566616,0.00235009585417575,0.00347493583677518,0.00571966923699146,0.00602681522934905,0.00903170905656233,0.0428842639117419,0.00316368618518531,0.00334138810554847,0.00922942305176044,0.00357692073483489,0.00148325398086522,0.00250499359212769,0.0028910415637376,0.00220760030472611,0.00605778749777281,0.0096724133947565,0.0255277988068968,0.0100498328632275,0.00770710153566593,0.00801640577386884,0.00818497372785013,0.00349315075381638,0.00142531881731903,0.00358776125658829,0.00484931049095336,0.00484759272505981,0.0065012808970165,0.00740640221555552,0.04870960288054,0.00659956562459666,0.00800972243118287,0.012040143035189,0.0125599217961714,0.339771858861635,0.321100475778861,0.300915782629301,0.311568748528554,0.316796129285274,0.322696500529228,0.352537187480696,0.327903635133239,0.322924360302387,0.357829370311823,0.328853392953389,0.305685152209888,0.310148127434125,0.317405173250264,0.332658326237298,0.30683203733694,0.331415886784231,0.321011868240402,0.306246266484941,0.314914997780861,0.34757001580582,0.297838245444483,0.350427188138387,0.340798160304504,0.323191492711344,0.310894289842487,0.330456803679754,0.335662411711003,0.37968430996294,0.316092151278162,0.308387242991411,0.353476709576342,0.318716641279562,0.341623331704137,0.366638896783216,0.311141146308581,0.919191919191919,0.844913784307724,0.776637922949524,0.713879302913199,0.656192086516173,0.603166463363351,0.554425739051161,0.509623659127835,0.468441949299323,0.430588054406448,0.395793060110978,0.363809782526252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,2342
715,0.154118897897352,0.124823109423545,0.140787023822427,0.125817587993016,0.122654612434989,0.171878287282488,0.133014726852463,0.13526268994445,0.059099533238017,0.1411623155788,0.137695392595948,0.120195898563942,0.115294097016081,0.143359368497345,0.16965713591598,0.149553203771519,0.111958910055605,0.199919553367027,0.205365561753429,0.129685685762807,0.123547314313821,0.195605920309915,0.151426164265819,0.114026988861746,0.118248537468932,0.182505607429701,0.15460218770546,0.202588967914528,0.184998425696731,0.188637876935892,0.187184102302669,0.0830830430130014,0.161809442440392,0.169331696137824,0.153636213541165,0.156153924562812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000468879427785398,0.0118813360857259,0.0,0.0,0.0,0.0,0.0,0.0,0.0157561939651911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94949494949495,0.901540659116417,0.856008302595386,0.812775560040064,0.771726289330969,0.732750214112234,0.695742627540909,0.660604110998439,0.627240267008619,0.595561465644547,0.565482603743308,0.536922876281524,0.181674565560821,0.0,0.0,0.187993680884676,0.0,0.0,0.0,0.0,1,0,0.0,0,1,1515
716,0.0070570419323531,0.00543108684282868,0.00369890763062482,0.00181771155403326,0.00252653634228526,0.00442276779512711,0.00409752645483743,0.00762105872982459,0.0163789524153946,0.0032582531562876,0.0115910289771048,0.00914406400821625,0.00442654576198421,0.00401543874084777,0.00445239724699637,0.00222272290159585,0.00292917823003353,0.010871340764317,0.00439277200085832,0.00300181122682831,0.00497406668550774,0.00565284531897063,0.00590743871071271,0.0086733118486422,0.0043835619053237,0.00407233947470262,0.00523846865080339,0.0109410069291362,0.00539943982149635,0.00487875826391625,0.00378800724921718,0.0171728124167383,0.00725151537811167,0.0118315470986084,0.0148262925504597,0.0136527222532465,0.0271711594298843,0.0246100387115783,0.0,0.0252195334569609,0.0,0.00864903832377192,0.0,0.0,0.0,0.0,0.0222838778701477,0.0110837437089967,0.0319920346747651,0.0,0.000211225321390064,0.0116619108720065,0.0208209008808928,0.0110885373567172,0.0219916047257477,0.027925079679933,0.00544928478029753,0.0129529410547252,0.0101246906172868,0.0,0.0,0.0,0.015911575021187,0.0016276753169179,0.0,0.0,0.0271998113685033,0.0,0.0,0.0102844959413141,0.0,0.0227158660413881,0.0505050505050505,0.0025507601265177,0.000128826269016046,6.50637722303261e-06,3.28604910254172e-07,1.65962075885946e-08,8.38192302454271e-10,4.23329445683975e-11,2.13802750345442e-12,1.07981187043153e-13,5.45359530520972e-15,2.75434106323723e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,4041
724,0.0684934685050666,0.05922733494144,0.0545271473757963,0.0638328587224406,0.0619191040649047,0.0903064938689775,0.0845524177831199,0.0765654646987911,0.0465070606419409,0.043930534921219,0.0487616075794431,0.0658650038599326,0.047833883457612,0.0497094920705997,0.0567160489128692,0.0616805594832408,0.0478527709678504,0.102756155576886,0.122277034044312,0.115408482782864,0.0470872153278147,0.075978322304195,0.0732778715610003,0.06221005069968,0.0608219186295684,0.0501175435536824,0.0639143671478277,0.0933792837342244,0.0864992384430664,0.0879631145954884,0.118875586931606,0.113118084895264,0.060768610838833,0.0855590663787343,0.0844800081070448,0.0844224938523648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202020202020202,0.000408121620242832,8.24488121702692e-06,1.66563256909635e-07,3.36491428100272e-09,6.79780662828833e-11,1.37329426834108e-12,2.7743318552345e-14,5.60471081865555e-16,1.13226481184961e-17,2.28740366030224e-19,4.62101749556007e-21,0.181674565560821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,3824
